time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:57:19:192,0.0069,0.0501,-0.0073,0.051
20:57:19:197,0.0353,0.0683,-0.0209,0.080
20:57:19:201,0.0136,0.0697,-0.0154,0.073
20:57:19:206,0.0300,0.0497,-0.0029,0.058
20:57:19:211,0.0250,0.0465,-0.0094,0.054
20:57:19:216,0.0010,0.0385,0.0079,0.039
20:57:19:221,-0.0133,0.0117,-0.0083,0.020
20:57:19:226,0.0081,0.0112,-0.0149,0.020
20:57:19:231,-0.0040,-0.0061,-0.0215,0.023
20:57:19:236,-0.0112,-0.0065,-0.0065,0.015
20:57:19:241,0.0006,0.0333,0.0320,0.046
20:57:19:246,-0.0090,0.0490,0.0538,0.073
20:57:19:251,-0.0019,0.0456,0.0566,0.073
20:57:19:256,0.0075,0.0422,0.0500,0.066
20:57:19:261,0.0074,0.0555,0.0080,0.057
20:57:19:266,-0.0188,0.0472,-0.0339,0.061
20:57:19:271,0.0191,0.0510,-0.0543,0.077
20:57:19:277,0.0235,0.0499,-0.0392,0.068
20:57:19:280,0.0111,0.0892,-0.0434,0.100
20:57:19:287,0.0297,0.0831,-0.0357,0.095
20:57:19:290,0.0506,0.0604,-0.0162,0.080
20:57:19:295,0.0784,0.0617,0.0079,0.100
20:57:19:299,0.0633,0.0345,0.0415,0.083
20:57:19:306,0.0531,0.0075,0.0607,0.081
20:57:19:311,0.0455,0.0045,0.0586,0.074
20:57:19:314,0.0190,-0.0198,0.0637,0.069
20:57:19:319,-0.0073,-0.0011,0.0519,0.052
20:57:19:324,-0.0050,0.0055,0.0332,0.034
20:57:19:329,-0.0335,0.0096,0.0289,0.045
20:57:19:334,-0.0120,0.0018,0.0271,0.030
20:57:19:338,-0.0073,0.0106,0.0372,0.039
20:57:19:344,0.0116,-0.0093,0.0260,0.030
20:57:19:349,0.0327,-0.0123,0.0006,0.035
20:57:19:354,0.0489,-0.0200,-0.0199,0.056
20:57:19:359,0.0531,-0.0324,-0.0711,0.094
20:57:19:363,0.0619,-0.0210,-0.0841,0.106
20:57:19:367,0.0611,-0.0168,-0.0875,0.108
20:57:19:373,0.0556,-0.0150,-0.0483,0.075
20:57:19:379,0.0526,-0.0180,-0.0259,0.061
20:57:19:383,0.0472,-0.0116,0.0345,0.060
20:57:19:388,0.0134,-0.0099,0.0376,0.041
20:57:19:393,-0.0153,-0.0082,0.0360,0.040
20:57:19:398,-0.0367,-0.0018,0.0155,0.040
20:57:19:402,-0.0247,-0.0098,-0.0074,0.028
20:57:19:407,-0.0366,-0.0153,-0.0135,0.042
20:57:19:412,-0.0436,-0.0137,-0.0124,0.047
20:57:19:417,-0.0150,-0.0073,-0.0281,0.033
20:57:19:421,-0.0484,-0.0032,-0.0413,0.064
20:57:19:429,-0.0126,0.0127,-0.0617,0.064
20:57:19:432,0.0087,0.0285,-0.0820,0.087
20:57:19:437,0.0179,0.0396,-0.0665,0.079
20:57:19:442,0.0318,0.0600,-0.0608,0.091
20:57:19:447,0.0266,0.0660,-0.0361,0.080
20:57:19:451,0.0000,0.0672,-0.0187,0.070
20:57:19:458,0.0282,0.0398,0.0103,0.050
20:57:19:462,0.0158,0.0577,0.0487,0.077
20:57:19:466,0.0344,0.0564,0.0536,0.085
20:57:19:470,0.0457,0.0386,0.0443,0.074
20:57:19:476,0.0641,0.0209,0.0280,0.073
20:57:19:481,0.0254,0.0247,0.0025,0.036
20:57:19:486,0.0203,0.0285,0.0058,0.036
20:57:19:491,0.0224,0.0157,-0.0217,0.035
20:57:19:495,0.0055,0.0267,-0.0324,0.042
20:57:19:499,-0.0114,0.0423,-0.0359,0.057
20:57:19:506,-0.0020,0.0815,-0.0254,0.085
20:57:19:510,0.0002,0.0612,-0.0293,0.068
20:57:19:515,0.0142,0.0386,-0.0048,0.041
20:57:19:521,0.0186,0.0354,-0.0161,0.043
20:57:19:525,0.0041,0.0227,-0.0062,0.024
20:57:19:530,0.0063,0.0292,0.0061,0.030
20:57:19:535,-0.0247,0.0214,0.0302,0.044
20:57:19:539,-0.0057,0.0208,0.0516,0.056
20:57:19:547,-0.0200,-0.0084,0.0493,0.054
20:57:19:549,-0.0248,0.0006,0.0542,0.060
20:57:19:556,-0.0295,0.0118,0.0449,0.055
20:57:19:559,-0.0127,-0.0150,0.0548,0.058
20:57:19:564,0.0039,-0.0013,0.0386,0.039
20:57:19:569,-0.0058,0.0170,0.0321,0.037
20:57:19:574,0.0131,0.0375,0.0042,0.040
20:57:19:578,0.0152,0.0057,0.0049,0.017
20:57:19:583,0.0125,0.0097,0.0103,0.019
20:57:19:589,0.0288,-0.0029,-0.0034,0.029
20:57:19:593,0.0306,-0.0037,0.0161,0.035
20:57:19:598,0.0087,0.0216,-0.0002,0.023
20:57:19:603,0.0106,0.0016,0.0049,0.012
20:57:19:608,0.0077,-0.0016,0.0194,0.021
20:57:19:613,0.0191,0.0212,0.0171,0.033
20:57:19:617,0.0113,0.0059,0.0148,0.020
20:57:19:623,-0.0035,-0.0092,0.0053,0.011
20:57:19:632,-0.0087,-0.0100,0.0005,0.013
20:57:19:633,-0.0043,0.0036,0.0052,0.008
20:57:19:649,-0.0047,0.0123,0.0170,0.021
20:57:19:649,-0.0074,-0.0003,0.0096,0.012
20:57:19:649,-0.0172,0.0134,-0.0001,0.022
20:57:19:652,0.0087,0.0317,0.0093,0.034
20:57:19:656,0.0225,0.0451,0.0303,0.059
20:57:19:661,0.0196,0.0418,0.0346,0.058
20:57:19:667,0.0356,0.0408,0.0366,0.065
20:57:19:671,0.0279,0.0446,0.0172,0.055
20:57:19:677,0.0392,0.0412,-0.0114,0.058
20:57:19:682,0.0385,0.0403,-0.0161,0.058
20:57:19:687,0.0212,0.0418,-0.0183,0.050
20:57:19:692,0.0065,0.0455,0.0080,0.047
20:57:19:696,-0.0129,0.0611,0.0224,0.066
20:57:19:703,-0.0060,0.0623,0.0366,0.072
20:57:19:707,-0.0253,0.0610,0.0697,0.096
20:57:19:711,-0.0255,0.0525,0.0479,0.076
20:57:19:716,-0.0234,0.0418,0.0404,0.063
20:57:19:721,-0.0260,0.0502,-0.0122,0.058
20:57:19:726,0.0116,0.0348,-0.0196,0.042
20:57:19:731,0.0561,0.0267,-0.0388,0.073
20:57:19:736,0.0551,0.0021,-0.0366,0.066
20:57:19:742,0.0850,-0.0033,-0.0272,0.089
20:57:19:746,0.1101,-0.0085,-0.0393,0.117
20:57:19:749,0.0827,-0.0065,-0.0322,0.089
20:57:19:756,0.0745,-0.0259,-0.0132,0.080
20:57:19:760,0.0546,-0.0285,0.0103,0.062
20:57:19:765,0.0301,-0.0383,0.0077,0.049
20:57:19:771,0.0367,-0.0314,0.0288,0.056
20:57:19:775,-0.0186,-0.0365,0.0332,0.053
20:57:19:778,-0.0212,-0.0297,0.0257,0.045
20:57:19:785,-0.0215,-0.0135,0.0134,0.029
20:57:19:789,-0.0171,-0.0497,0.0130,0.054
20:57:19:794,-0.0103,-0.0215,-0.0039,0.024
20:57:19:799,0.0368,-0.0244,-0.0184,0.048
20:57:19:804,0.0527,-0.0224,0.0052,0.058
20:57:19:809,0.0424,0.0009,0.0096,0.043
20:57:19:814,0.0250,0.0027,0.0163,0.030
20:57:19:818,0.0244,0.0069,0.0205,0.033
20:57:19:823,0.0381,-0.0078,0.0245,0.046
20:57:19:829,0.0137,-0.0081,0.0143,0.021
20:57:19:833,-0.0034,-0.0108,-0.0196,0.023
20:57:19:842,-0.0203,-0.0252,-0.0295,0.044
20:57:19:846,-0.0322,-0.0323,-0.0512,0.069
20:57:19:856,-0.0251,-0.0275,-0.0444,0.058
20:57:19:857,-0.0323,-0.0275,-0.0304,0.052
20:57:19:858,-0.0418,-0.0132,-0.0213,0.049
20:57:19:863,-0.0251,0.0152,-0.0004,0.029
20:57:19:868,-0.0132,0.0338,0.0037,0.037
20:57:19:872,-0.0039,0.0286,-0.0017,0.029
20:57:19:877,0.0006,0.0090,0.0168,0.019
20:57:19:883,-0.0021,0.0181,-0.0003,0.018
20:57:19:888,0.0024,0.0082,-0.0482,0.049
20:57:19:892,0.0307,0.0221,-0.0767,0.086
20:57:19:895,0.0065,0.0312,-0.0978,0.103
20:57:19:902,0.0252,0.0284,-0.1021,0.109
20:57:19:906,0.0273,0.0589,-0.0945,0.115
20:57:19:913,0.0317,0.0464,-0.0584,0.081
20:57:19:916,0.0123,0.0079,-0.0297,0.033
20:57:19:921,0.0097,0.0456,0.0036,0.047
20:57:19:926,0.0356,0.0449,0.0201,0.061
20:57:19:935,0.0423,0.0396,0.0033,0.058
20:57:19:937,0.0324,0.0271,-0.0181,0.046
20:57:19:945,0.0177,0.0077,-0.0490,0.053
20:57:19:946,0.0056,0.0074,-0.0939,0.094
20:57:19:951,0.0173,-0.0165,-0.0910,0.094
20:57:19:957,0.0122,-0.0189,-0.0620,0.066
20:57:19:960,0.0121,-0.0331,-0.0261,0.044
20:57:19:966,0.0166,-0.0140,0.0095,0.024
20:57:19:970,-0.0216,-0.0116,0.0306,0.039
20:57:19:975,-0.0097,-0.0260,0.0397,0.048
20:57:19:979,-0.0145,-0.0190,0.0417,0.048
20:57:19:985,-0.0027,-0.0096,0.0127,0.016
20:57:19:990,0.0161,0.0020,-0.0303,0.034
20:57:19:995,0.0372,-0.0148,-0.0659,0.077
20:57:19:999,0.0273,-0.0314,-0.0752,0.086
20:57:20:006,0.0055,-0.0099,-0.0869,0.088
20:57:20:009,0.0100,-0.0124,-0.0938,0.095
20:57:20:015,0.0074,0.0042,-0.0746,0.075
20:57:20:018,0.0262,0.0112,-0.0389,0.048
20:57:20:024,0.0496,0.0395,0.0133,0.065
20:57:20:029,0.0396,0.0296,0.0463,0.068
20:57:20:034,0.0227,0.0482,0.0507,0.074
20:57:20:043,-0.0108,0.0476,0.0268,0.056
20:57:20:044,-0.0131,0.0303,0.0195,0.038
20:57:20:060,-0.0131,0.0370,-0.0306,0.050
20:57:20:061,-0.0227,0.0340,-0.0519,0.066
20:57:20:062,-0.0274,0.0170,-0.0303,0.044
20:57:20:065,-0.0391,0.0356,-0.0065,0.053
20:57:20:068,0.0085,0.0470,0.0171,0.051
20:57:20:073,0.0297,0.0488,0.0382,0.069
20:57:20:078,0.0579,0.0080,0.0686,0.090
20:57:20:083,0.0551,-0.0088,0.1036,0.118
20:57:20:088,0.0048,-0.0634,0.1195,0.135
20:57:20:095,-0.0355,-0.0510,0.0926,0.111
20:57:20:097,-0.0541,-0.0293,0.0254,0.067
20:57:20:102,-0.0702,0.0088,-0.0077,0.071
20:57:20:107,0.0159,0.0703,-0.0616,0.095
20:57:20:112,0.0944,0.0627,-0.1081,0.157
20:57:20:117,0.0843,0.0432,-0.0665,0.116
20:57:20:123,0.0766,0.0168,0.0056,0.079
20:57:20:128,0.0547,-0.0119,0.0747,0.093
20:57:20:134,0.0329,-0.0003,0.1199,0.124
20:57:20:135,0.0588,0.0111,0.0986,0.115
20:57:20:142,0.0987,0.0248,0.0181,0.103
20:57:20:147,0.0884,0.0241,-0.0500,0.104
20:57:20:151,0.0591,0.0306,-0.0893,0.111
20:57:20:156,0.0135,0.0275,-0.0951,0.100
20:57:20:161,0.0062,0.0149,-0.0628,0.065
20:57:20:166,0.0252,0.0335,-0.0165,0.045
20:57:20:171,-0.0035,0.0210,0.0056,0.022
20:57:20:179,-0.0343,0.0372,0.0156,0.053
20:57:20:179,-0.0364,0.0247,0.0538,0.070
20:57:20:187,-0.0836,0.0147,0.0749,0.113
20:57:20:190,-0.0784,0.0119,0.0624,0.101
20:57:20:196,-0.0637,0.0020,0.0640,0.090
20:57:20:200,-0.0469,0.0111,0.0654,0.081
20:57:20:208,-0.0539,0.0083,0.0430,0.069
20:57:20:210,-0.0443,-0.0182,0.0349,0.059
20:57:20:216,-0.0347,0.0007,0.0244,0.042
20:57:20:219,-0.0419,0.0265,0.0591,0.077
20:57:20:225,-0.0133,-0.0096,0.0581,0.060
20:57:20:230,-0.0183,-0.0050,0.0736,0.076
20:57:20:234,0.0030,0.0185,0.0606,0.063
20:57:20:239,-0.0116,0.0322,0.0644,0.073
20:57:20:245,-0.0095,0.0268,0.0586,0.065
20:57:20:260,0.0424,0.0403,0.0410,0.071
20:57:20:261,-0.0037,0.0085,0.0208,0.023
20:57:20:261,-0.0257,-0.0042,0.0361,0.045
20:57:20:264,0.0116,0.0306,0.0439,0.055
20:57:20:269,0.0533,0.0438,0.0255,0.073
20:57:20:274,0.0423,0.0519,0.0119,0.068
20:57:20:277,0.0078,0.0577,-0.0133,0.060
20:57:20:283,-0.0099,0.0347,-0.0429,0.056
20:57:20:288,0.0058,0.0238,-0.0933,0.096
20:57:20:295,-0.0116,-0.0107,-0.1783,0.179
20:57:20:297,-0.0097,-0.0377,-0.2550,0.258
20:57:20:302,-0.0078,-0.0335,-0.3358,0.338
20:57:20:308,0.0416,0.0230,-0.3570,0.360
20:57:20:316,0.1023,0.0459,-0.3028,0.323
20:57:20:320,0.1460,0.0950,-0.1616,0.238
20:57:20:322,0.1989,0.1675,-0.0381,0.263
20:57:20:328,0.2303,0.2634,0.0753,0.358
20:57:20:337,0.2569,0.2875,0.1076,0.400
20:57:20:338,0.2360,0.2759,0.0969,0.376
20:57:20:355,0.2485,0.2836,0.1193,0.395
20:57:20:355,0.1541,0.2413,0.1251,0.312
20:57:20:356,0.3718,0.1831,0.2740,0.497
20:57:20:356,0.2867,-0.0218,0.4442,0.529
20:57:20:362,0.1953,-0.1706,0.5312,0.591
20:57:20:366,0.4161,-0.1709,0.5522,0.712
20:57:20:371,0.3723,-0.1875,0.5273,0.672
20:57:20:376,0.0729,-0.2493,0.5139,0.576
20:57:20:380,-0.1811,-0.2802,0.3882,0.512
20:57:20:395,-0.2957,-0.2593,0.2452,0.463
20:57:20:396,-0.3170,-0.1820,0.1104,0.382
20:57:20:397,-0.2364,-0.1128,0.0503,0.267
20:57:20:403,-0.1280,0.0054,0.1525,0.199
20:57:20:405,0.0273,0.1155,0.3524,0.372
20:57:20:412,0.2124,0.1725,0.5208,0.588
20:57:20:415,0.4363,0.2690,0.7146,0.879
20:57:20:425,-0.8945,0.0773,0.9786,1.328
20:57:20:426,-1.7448,-0.3127,1.0702,2.071
20:57:20:431,-0.9312,0.1258,0.5358,1.082
20:57:20:435,-0.2708,0.5638,-0.1854,0.652
20:57:20:441,0.1381,0.7362,-0.7541,1.063
20:57:20:445,0.2663,0.8542,-1.0044,1.345
20:57:20:460,0.3908,0.9368,-0.9882,1.417
20:57:20:461,0.5352,0.9180,-0.7301,1.289
20:57:20:461,0.4118,0.6488,-0.6339,0.996
20:57:20:464,0.4430,0.6700,-0.5322,0.964
20:57:20:469,0.3746,0.8492,-0.1043,0.934
20:57:20:475,0.2221,1.2204,0.3554,1.290
20:57:20:479,0.1743,1.6635,0.6416,1.791
20:57:20:484,0.0831,1.9713,0.7756,2.120
20:57:20:489,0.0200,2.2373,0.6615,2.333
20:57:20:494,-0.0510,2.4637,0.2566,2.478
20:57:20:497,-0.1540,2.5293,-0.3206,2.554
20:57:20:504,-0.2845,2.4135,-0.8106,2.562
20:57:20:509,-0.3622,2.1925,-0.9890,2.432
20:57:20:513,-0.1124,2.0697,-1.0713,2.333
20:57:20:518,0.3812,2.0367,-1.4638,2.537
20:57:20:523,0.5683,2.0105,-1.9778,2.877
20:57:20:528,0.3721,2.1484,-2.3454,3.202
20:57:20:538,0.1128,2.5190,-2.3620,3.455
20:57:20:539,-0.0305,3.1188,-2.0126,3.712
20:57:20:542,-0.0607,3.5546,-1.4510,3.840
20:57:20:555,0.1992,3.4674,-0.6940,3.542
20:57:20:556,0.5011,3.1567,0.3073,3.211
20:57:20:557,0.6181,2.7725,1.1437,3.062
20:57:20:562,0.5600,2.3936,1.7736,3.031
20:57:20:567,0.4202,2.1797,2.1277,3.075
20:57:20:572,0.2490,2.0476,2.2462,3.050
20:57:20:577,0.0586,2.0314,2.0875,2.913
20:57:20:584,-0.2153,2.1007,1.7244,2.726
20:57:20:587,-0.4532,2.1939,1.2029,2.543
20:57:20:592,-0.5906,2.2952,0.6504,2.458
20:57:20:596,-0.4859,2.4794,0.2891,2.543
20:57:20:604,-0.1049,2.6616,0.2332,2.674
20:57:20:605,0.0484,2.4567,0.4228,2.493
20:57:20:612,-0.2940,1.9665,0.6173,2.082
20:57:20:615,-0.6569,1.6798,0.8048,1.975
20:57:20:621,-0.7372,1.7106,0.9924,2.111
20:57:20:627,-0.6212,1.8172,1.1534,2.240
20:57:20:631,-0.5576,1.7800,1.2399,2.240
20:57:20:636,-0.7044,1.6799,1.1370,2.147
20:57:20:642,-1.0139,1.4810,0.9639,2.037
20:57:20:645,-1.0534,1.5681,0.8704,2.080
20:57:20:650,-0.6847,1.7625,0.8281,2.064
20:57:20:655,-0.2311,1.8854,0.8898,2.098
20:57:20:672,-0.1586,1.6834,1.1608,2.051
20:57:20:673,-0.2511,1.4603,1.7064,2.260
20:57:20:674,-0.4745,1.3275,2.2193,2.629
20:57:20:674,-0.7880,1.2721,2.3691,2.802
20:57:20:680,-0.8147,1.2216,2.2010,2.646
20:57:20:686,-0.4452,1.0093,1.9711,2.259
20:57:20:690,-0.2563,0.8797,1.6001,1.844
20:57:20:694,-0.4827,0.7946,1.0041,1.368
20:57:20:698,-0.8377,0.8084,0.4467,1.247
20:57:20:704,-1.1613,0.9016,0.1618,1.479
20:57:20:709,-1.2885,0.9405,0.0561,1.596
20:57:20:714,-1.3603,0.9757,0.0169,1.674
20:57:20:718,-1.4175,0.8644,-0.1914,1.671
20:57:20:724,-1.4651,0.8678,-0.8180,1.889
20:57:20:728,-1.2278,1.2023,-1.2752,2.140
20:57:20:733,-1.1059,1.7127,-0.9583,2.253
20:57:20:738,-1.3541,1.6398,-0.3420,2.154
20:57:20:746,-1.6012,1.0048,0.3055,1.915
20:57:20:750,-1.6751,0.6417,0.8059,1.967
20:57:20:753,-1.6858,0.3618,1.0277,2.007
20:57:20:757,-1.4898,0.0272,0.9527,1.769
20:57:20:763,-1.2049,-0.2848,0.8720,1.514
20:57:20:767,-1.0326,-0.8058,0.7969,1.533
20:57:20:772,-1.0743,-1.3736,0.6500,1.861
20:57:20:776,-1.3215,-1.6876,0.3164,2.167
20:57:20:781,-1.4068,-1.6792,-0.1361,2.195
20:57:20:787,-1.3109,-1.5419,-0.3650,2.056
20:57:20:792,-1.1767,-1.4857,-0.1871,1.904
20:57:20:797,-1.1565,-1.5251,0.3381,1.944
20:57:20:802,-1.3074,-1.7537,0.7605,2.316
20:57:20:807,-1.4023,-2.0285,1.2080,2.746
20:57:20:811,-1.2383,-2.0531,1.5293,2.844
20:57:20:815,-1.0717,-2.0333,1.8413,2.945
20:57:20:820,-1.1442,-2.1728,2.1203,3.244
20:57:20:828,-1.3245,-2.5127,2.2494,3.623
20:57:20:831,-1.4400,-2.8110,2.3062,3.911
20:57:20:839,-1.4710,-2.9355,2.1932,3.949
20:57:20:842,-1.5892,-3.0576,1.7447,3.862
20:57:20:850,-1.7971,-3.1569,1.0545,3.783
20:57:20:851,-1.8339,-3.0479,0.2017,3.563
20:57:20:856,-1.6517,-2.7864,-0.4397,3.269
20:57:20:861,-1.4143,-2.4651,-0.2659,2.854
20:57:20:865,-1.4431,-2.2330,0.5948,2.724
20:57:20:871,-1.5393,-2.2087,1.5000,3.082
20:57:20:875,-1.4803,-2.1639,2.1695,3.403
20:57:20:881,-1.2901,-1.9777,2.6864,3.577
20:57:20:885,-1.2441,-1.8781,2.9697,3.727
20:57:20:890,-1.2499,-2.0068,2.8916,3.735
20:57:20:895,-1.1127,-2.0572,2.4715,3.403
20:57:20:898,-0.8816,-2.0504,1.7640,2.845
20:57:20:905,-0.6868,-2.0719,1.1899,2.486
20:57:20:909,-0.5508,-2.1288,0.8717,2.365
20:57:20:914,-0.3529,-2.2451,0.7000,2.378
20:57:20:919,-0.1111,-2.3062,0.4846,2.359
20:57:20:924,0.1879,-2.2114,0.2699,2.236
20:57:20:932,0.5847,-2.0228,0.1375,2.110
20:57:20:935,0.8539,-1.9239,0.3316,2.131
20:57:20:942,0.9956,-1.8981,0.8776,2.316
20:57:20:943,1.1199,-2.0057,1.5043,2.746
20:57:20:952,1.0727,-2.2375,1.7860,3.057
20:57:20:953,1.0276,-2.3589,1.7745,3.126
20:57:20:958,0.9312,-2.3986,1.7248,3.098
20:57:20:963,0.7562,-2.3439,1.5632,2.917
20:57:20:968,0.6567,-2.2280,1.2898,2.657
20:57:20:973,0.8220,-2.1052,1.0549,2.494
20:57:20:977,0.9787,-1.9878,0.9531,2.412
20:57:20:983,1.0626,-1.9559,0.9617,2.425
20:57:20:987,1.1459,-2.0325,0.9286,2.511
20:57:20:998,1.3296,-2.0318,0.7741,2.549
20:57:20:999,1.4097,-2.0832,0.5429,2.573
20:57:21:004,1.3900,-2.1702,0.3130,2.596
20:57:21:007,1.4255,-2.2160,0.0744,2.636
20:57:21:013,1.4513,-2.2273,-0.2385,2.669
20:57:21:016,1.5195,-2.1964,-0.5332,2.724
20:57:21:021,1.6292,-2.0941,-0.8780,2.795
20:57:21:030,1.6027,-1.9915,-1.3219,2.878
20:57:21:031,1.4630,-1.8835,-1.6792,2.917
20:57:21:038,1.2647,-1.7509,-1.8810,2.864
20:57:21:044,1.1012,-1.5846,-1.8336,2.662
20:57:21:050,0.9850,-1.4518,-1.5670,2.352
20:57:21:053,0.9435,-1.2288,-1.2280,1.977
20:57:21:069,0.8732,-1.0455,-0.8048,1.582
20:57:21:070,0.5997,-0.9092,-0.3981,1.160
20:57:21:070,0.6363,-0.7405,-0.1010,0.982
20:57:21:071,0.4910,-0.8811,0.4855,1.119
20:57:21:076,0.2125,-1.0077,0.3618,1.092
20:57:21:081,0.0092,-0.9661,-0.0757,0.969
20:57:21:085,-0.1258,-0.8317,-0.4909,0.974
20:57:21:090,-0.2033,-0.7502,-0.7439,1.076
20:57:21:096,-0.1937,-0.7692,-0.9606,1.246
20:57:21:100,-0.2181,-0.7573,-1.2088,1.443
20:57:21:106,-0.2159,-0.7534,-1.3747,1.582
20:57:21:112,0.0955,-0.6455,-1.6000,1.728
20:57:21:116,-0.0854,-0.7147,-1.5535,1.712
20:57:21:123,-0.0264,-0.6915,-1.6045,1.747
20:57:21:124,0.0921,-0.6948,-1.8443,1.973
20:57:21:131,0.0812,-0.7049,-2.1562,2.270
20:57:21:140,0.0069,-0.6658,-2.2361,2.333
20:57:21:141,0.0928,-0.5771,-2.2393,2.314
20:57:21:150,0.1698,-0.5442,-2.0624,2.140
20:57:21:152,0.1889,-0.5222,-1.7403,1.827
20:57:21:153,0.1415,-0.5050,-1.3076,1.409
20:57:21:160,0.1079,-0.5217,-1.0048,1.137
20:57:21:164,0.0724,-0.5632,-0.8237,1.000
20:57:21:169,0.0167,-0.6151,-0.7567,0.975
20:57:21:174,0.0557,-0.6205,-0.6840,0.925
20:57:21:178,0.1447,-0.6897,-0.7136,1.003
20:57:21:183,0.3057,-0.7397,-0.8102,1.139
20:57:21:189,0.3483,-0.7823,-0.9914,1.310
20:57:21:193,0.3985,-0.7904,-1.3058,1.578
20:57:21:198,0.4877,-0.7583,-1.6511,1.881
20:57:21:203,0.4661,-0.6897,-1.8697,2.047
20:57:21:208,0.4637,-0.7137,-1.8108,2.001
20:57:21:214,0.4838,-0.7399,-1.5983,1.827
20:57:21:217,0.5119,-0.7475,-1.4352,1.697
20:57:21:223,0.4346,-0.7348,-1.3715,1.615
20:57:21:227,0.2956,-0.7149,-1.3260,1.535
20:57:21:232,0.3228,-0.5494,-1.4714,1.603
20:57:21:236,0.3790,-0.4002,-1.7459,1.831
20:57:21:245,0.3428,-0.3192,-1.9392,1.995
20:57:21:249,0.2201,-0.3678,-2.0133,2.058
20:57:21:251,0.2418,-0.3398,-1.9846,2.028
20:57:21:257,0.2851,-0.2783,-1.7856,1.830
20:57:21:260,0.2766,-0.2099,-1.5787,1.616
20:57:21:266,0.2937,-0.1423,-1.4252,1.462
20:57:21:272,0.3586,-0.1191,-1.2340,1.291
20:57:21:276,0.5001,-0.1046,-1.1217,1.233
20:57:21:283,0.6586,-0.1422,-1.0905,1.282
20:57:21:286,0.8124,-0.1932,-1.2147,1.474
20:57:21:289,1.0419,-0.2457,-1.4611,1.811
20:57:21:296,1.3886,-0.3400,-1.7896,2.290
20:57:21:302,1.6284,-0.4644,-2.0019,2.622
20:57:21:305,1.6927,-0.6530,-2.0268,2.720
20:57:21:311,1.8981,-0.6674,-2.0388,2.864
20:57:21:315,2.0620,-0.5938,-2.0429,2.963
20:57:21:323,1.1655,-0.1287,-1.9723,2.295
20:57:21:326,-0.9567,1.0077,-1.7275,2.217
20:57:21:331,-0.4601,1.6834,-1.1816,2.107
20:57:21:335,-0.1191,1.3930,-0.7210,1.573
20:57:21:340,-1.8411,1.2726,-0.3616,2.267
20:57:21:345,-2.6854,1.5417,0.0447,3.097
20:57:21:351,-3.2832,2.3176,1.6249,4.335
20:57:21:355,-2.8059,1.6998,-1.0539,3.446
20:57:21:366,-2.0151,2.0571,4.4143,5.270
20:57:21:367,-2.2975,1.6650,4.9880,5.739
20:57:21:369,-1.5185,-0.7843,0.2422,1.726
20:57:21:373,-0.3170,-2.0039,-1.1008,2.308
20:57:21:378,0.9302,-1.5686,-1.3384,2.262
20:57:21:384,1.2040,-0.8380,-1.0736,1.818
20:57:21:389,0.8331,-0.3414,-0.9314,1.295
20:57:21:394,0.6886,-0.7463,-1.4449,1.766
20:57:21:399,0.9930,-0.6658,-0.1924,1.211
20:57:21:404,1.0760,-0.6097,0.5550,1.356
20:57:21:408,1.2157,-0.6624,-0.1284,1.390
20:57:21:414,1.2786,-0.8731,-0.7070,1.702
20:57:21:417,1.1775,-0.7936,-0.3481,1.462
20:57:21:422,1.0407,-0.5834,0.2463,1.218
20:57:21:428,1.0174,-0.2493,0.6549,1.235
20:57:21:433,0.9039,0.0900,1.0251,1.370
20:57:21:441,0.6691,0.4452,1.2501,1.486
20:57:21:442,0.5549,0.4998,1.1462,1.368
20:57:21:449,0.6015,0.4186,0.9545,1.203
20:57:21:452,0.6267,0.4205,0.9023,1.176
20:57:21:462,0.3081,0.5835,0.9985,1.197
20:57:21:463,-0.0581,0.8357,1.0087,1.311
20:57:21:467,0.6540,1.2602,1.2938,1.921
20:57:21:471,0.4730,1.5150,1.6341,2.278
20:57:21:476,0.5101,1.7146,1.9703,2.661
20:57:21:482,0.5190,1.8226,2.2788,2.964
20:57:21:487,0.3738,1.7380,2.5240,3.087
20:57:21:492,0.0889,1.5809,2.9500,3.348
20:57:21:495,-0.4097,1.1663,3.4354,3.651
20:57:21:501,-0.5456,0.6170,3.7084,3.799
20:57:21:507,-0.2927,0.0754,3.8937,3.905
20:57:21:511,0.0851,-0.2493,3.8886,3.897
20:57:21:516,0.5762,-0.1780,3.2977,3.352
20:57:21:523,1.3188,0.2613,2.4115,2.761
20:57:21:526,2.6904,1.6251,0.5056,3.183
20:57:21:531,2.4377,1.6077,-0.0227,2.920
20:57:21:536,2.0277,1.4592,-0.5044,2.549
20:57:21:544,1.6270,1.2308,-1.0361,2.288
20:57:21:546,1.3151,0.9283,-1.5953,2.266
20:57:21:556,1.0830,0.6000,-2.1085,2.445
20:57:21:557,0.9327,0.3225,-2.4688,2.659
20:57:21:563,0.8356,0.1431,-2.6379,2.771
20:57:21:565,0.8545,0.0587,-2.6441,2.779
20:57:21:570,1.0071,0.0662,-2.5682,2.759
20:57:21:574,1.1694,0.1029,-2.5032,2.765
20:57:21:579,1.3441,0.1588,-2.4368,2.787
20:57:21:584,1.4521,0.2023,-2.4117,2.822
20:57:21:590,1.5193,0.2188,-2.3943,2.844
20:57:21:594,1.5545,0.1934,-2.3988,2.865
20:57:21:599,1.5164,0.1092,-2.4394,2.874
