time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:44:07:655,0.9420,-0.1014,-2.6994,2.861
20:44:07:660,-0.2729,0.5146,-3.3028,3.354
20:44:07:666,0.0302,0.9655,-3.6741,3.799
20:44:07:670,1.5679,0.5912,-1.9499,2.571
20:44:07:674,0.6891,0.6609,-0.8836,1.301
20:44:07:680,0.5971,0.1680,-0.5964,0.860
20:44:07:685,0.8651,0.3797,-0.2699,0.983
20:44:07:689,1.0773,0.5227,-0.0624,1.199
20:44:07:694,1.3858,0.5026,0.5049,1.558
20:44:07:699,0.9192,0.5763,2.1254,2.386
20:44:07:705,0.4882,0.0387,0.7096,0.862
20:44:07:709,0.5739,-0.1590,0.2262,0.637
20:44:07:714,0.8972,-0.0362,0.4221,0.992
20:44:07:722,1.0272,0.2089,0.7509,1.289
20:44:07:731,0.5243,0.5110,1.0309,1.264
20:44:07:732,-0.4307,0.8884,1.2259,1.574
20:44:07:733,-1.2010,0.9470,0.6515,1.662
20:44:07:738,-1.2104,0.5150,0.3134,1.352
20:44:07:744,-0.6803,0.0841,-0.0073,0.686
20:44:07:747,0.0521,-0.1512,-1.1640,1.175
20:44:07:753,1.1538,-0.1426,-1.8670,2.199
20:44:07:757,1.7357,0.3659,-1.0397,2.056
20:44:07:766,1.6764,0.8802,-0.0693,1.895
20:44:07:767,1.1923,1.2293,0.4638,1.774
20:44:07:773,0.5695,2.0096,0.4182,2.130
20:44:07:779,-0.3392,1.8064,-0.1037,1.841
20:44:07:782,-1.2289,0.9420,-0.6665,1.686
20:44:07:787,-1.6045,0.7893,-0.8630,1.985
20:44:07:792,-1.4513,0.6791,-0.7655,1.776
20:44:07:796,-1.0932,0.8271,-0.4099,1.431
20:44:07:802,-0.9561,0.7214,0.0847,1.201
20:44:07:807,-0.9232,0.5106,0.7261,1.281
20:44:07:812,-0.5238,0.7185,1.3225,1.594
20:44:07:822,0.0687,2.1730,-2.5619,3.360
20:44:07:822,0.2448,2.4047,-3.3137,4.102
20:44:07:833,0.4432,2.3221,-1.9215,3.046
20:44:07:834,0.5619,2.2507,-0.5996,2.396
20:44:07:835,0.7298,2.0414,0.1927,2.176
20:44:07:841,0.8726,1.6174,0.4205,1.885
20:44:07:846,0.8331,1.1058,0.3178,1.421
20:44:07:851,0.8100,0.5697,-0.2098,1.012
20:44:07:856,0.7263,0.4312,0.2068,0.870
20:44:07:860,0.6242,0.4506,0.5300,0.935
20:44:07:866,0.5506,0.3798,0.5233,0.849
20:44:07:871,0.6463,0.2149,0.5479,0.874
20:44:07:875,1.1795,-0.1766,0.1536,1.202
20:44:07:879,0.6276,-0.1155,0.2800,0.697
20:44:07:886,0.5996,-0.2590,-0.0901,0.659
20:44:07:890,0.5038,-0.3654,-0.2970,0.690
20:44:07:895,0.0249,-0.3581,-0.5832,0.685
20:44:07:900,-0.0107,-0.5122,-0.8268,0.973
20:44:07:905,-0.1649,-0.6389,-1.1004,1.283
20:44:07:910,-0.3516,-0.6644,-1.1526,1.376
20:44:07:914,0.3646,-0.6059,-0.8325,1.092
20:44:07:924,0.4621,-0.5471,-0.9892,1.221
20:44:07:926,0.2536,-0.5455,-1.2615,1.398
20:44:07:937,0.1905,-0.5484,-1.4225,1.536
20:44:07:938,0.2110,-0.4794,-1.5725,1.657
20:44:07:939,0.2532,-0.4317,-1.7066,1.778
20:44:07:946,0.2819,-0.4361,-1.9013,1.971
20:44:07:948,0.6511,-0.6520,-2.2145,2.399
20:44:07:953,0.0750,-0.6180,-1.9765,2.072
20:44:07:957,0.1718,-0.7786,-1.9743,2.129
20:44:07:966,-0.0658,-0.7363,-2.0287,2.159
20:44:07:970,-0.0553,-0.7373,-1.9843,2.118
20:44:07:973,0.1531,-0.7758,-2.1646,2.305
20:44:07:978,0.4017,-0.8651,-2.4459,2.625
20:44:07:983,0.5225,-0.9836,-2.6061,2.834
20:44:07:988,0.5274,-1.0695,-2.4562,2.730
20:44:07:993,0.5088,-1.0375,-2.3307,2.601
20:44:07:996,-0.6477,-2.0881,-2.0634,3.006
20:44:08:002,-1.8126,-2.7399,-1.3572,3.555
20:44:08:007,-0.9706,-1.1451,-1.7327,2.292
20:44:08:013,-1.5305,-1.2921,-1.4359,2.465
20:44:08:017,-1.9053,-2.0211,-0.9400,2.932
20:44:08:025,-1.4601,-1.9397,-1.0123,2.630
20:44:08:027,-1.6358,-1.8115,-0.9084,2.604
20:44:08:035,-1.9190,-1.6889,-0.6902,2.648
20:44:08:036,-1.9210,-1.4995,-0.6163,2.514
20:44:08:040,-1.7314,-1.4100,-0.5361,2.296
20:44:08:047,-1.4137,-1.3216,-0.4354,1.984
20:44:08:053,-0.9633,-1.3325,-0.0560,1.645
20:44:08:056,-0.4436,-1.2470,0.3585,1.371
20:44:08:061,-0.0867,-1.1028,0.6146,1.266
20:44:08:066,0.2744,-1.1355,0.3220,1.212
20:44:08:071,0.7176,-1.4456,-0.0038,1.614
20:44:08:075,0.4453,-1.5588,0.0308,1.621
20:44:08:081,-0.1571,-1.2435,0.2507,1.278
20:44:08:086,-0.3910,-0.8108,0.4117,0.990
20:44:08:091,-0.4958,-0.3374,0.5115,0.788
20:44:08:095,-0.5798,0.1856,0.7178,0.941
20:44:08:100,-0.5957,0.7049,0.9546,1.328
20:44:08:105,-0.5042,1.2050,1.0481,1.675
20:44:08:110,-0.3756,1.5658,1.0825,1.940
20:44:08:114,-0.3118,1.7964,1.0104,2.085
20:44:08:125,-0.3190,1.8822,0.8034,2.071
20:44:08:126,-0.2936,1.8615,0.5403,1.960
20:44:08:138,0.1888,1.5147,0.2208,1.542
20:44:08:139,0.6799,1.0241,-0.0334,1.230
20:44:08:140,0.7990,0.6526,-0.0122,1.032
20:44:08:144,0.7519,0.4790,0.1337,0.901
20:44:08:152,0.5939,0.3523,0.3228,0.762
20:44:08:155,0.4385,0.1937,0.6006,0.768
20:44:08:161,0.2031,0.0394,0.7830,0.810
20:44:08:166,0.0635,-0.0742,0.8721,0.878
20:44:08:171,-0.0555,-0.1656,0.8772,0.894
20:44:08:173,-0.1798,-0.1915,0.9274,0.964
20:44:08:180,-0.2779,-0.1422,0.9913,1.039
20:44:08:187,-0.3396,-0.0535,1.0738,1.128
20:44:08:187,-0.3503,0.0168,1.1535,1.206
20:44:08:194,-0.3361,0.0325,1.2286,1.274
20:44:08:198,-0.2540,0.0791,1.2801,1.307
20:44:08:203,-0.1359,0.1275,1.3015,1.315
20:44:08:208,-0.0568,0.1795,1.2403,1.255
20:44:08:213,0.0185,0.1919,1.1327,1.149
20:44:08:226,0.1444,0.1242,0.9976,1.016
20:44:08:227,0.2726,0.0340,0.7942,0.840
20:44:08:229,0.3791,-0.0116,0.5632,0.679
20:44:08:231,0.5453,-0.0338,0.3090,0.628
20:44:08:237,0.7163,-0.0130,0.0600,0.719
20:44:08:242,0.8754,0.0438,-0.1003,0.882
20:44:08:247,0.9650,0.1101,-0.2438,1.001
20:44:08:252,1.0205,0.1717,-0.3920,1.107
20:44:08:257,1.0869,0.1688,-0.5260,1.219
20:44:08:261,1.0851,0.1660,-0.5094,1.210
20:44:08:267,0.9626,0.1223,-0.3971,1.048
20:44:08:272,0.7840,0.0063,-0.1939,0.808
20:44:08:275,0.5468,-0.0912,-0.0431,0.556
20:44:08:280,0.2753,-0.2205,0.1512,0.384
20:44:08:287,0.0726,-0.3576,0.2357,0.434
20:44:08:291,-0.0440,-0.4567,0.2823,0.539
20:44:08:296,-0.1123,-0.5202,0.3123,0.617
20:44:08:301,-0.2301,-0.5572,0.2994,0.673
20:44:08:306,-0.3710,-0.5985,0.1977,0.731
20:44:08:311,-0.5087,-0.6674,0.0525,0.841
20:44:08:315,-0.5672,-0.6223,-0.1656,0.858
20:44:08:321,-0.5563,-0.5701,-0.4329,0.907
20:44:08:326,-0.4522,-0.4797,-0.5369,0.850
20:44:08:334,-0.3102,-0.3659,-0.4487,0.657
20:44:08:336,-0.0470,-0.1842,-0.2157,0.288
20:44:08:344,0.0436,-0.0903,-0.0363,0.107
20:44:08:346,0.0042,-0.0690,-0.3527,0.359
20:44:08:350,0.4096,0.0291,-0.1098,0.425
20:44:08:354,0.5626,0.0880,0.3630,0.675
20:44:08:358,0.5756,0.1520,0.7313,0.943
20:44:08:365,0.3796,0.1367,1.0941,1.166
20:44:08:370,0.2263,0.0827,1.2242,1.248
20:44:08:374,0.2454,0.0529,1.1910,1.217
20:44:08:379,0.2208,0.0841,1.0418,1.068
20:44:08:385,0.0149,0.0268,0.7259,0.727
20:44:08:389,-0.0541,0.0085,0.5129,0.516
20:44:08:394,-0.0437,-0.0014,0.3307,0.334
